3
2 2
bgip
Hub number 0
8 0
8 128
4 40
4 462
8 20
2 6
2 36
4 108
2 2
2 16
4 290
2 316
2 102
4 134
2 116
2 1014
4 116
1 1
1 13
2 11
2 143
2 3
1 1
1 11
2 11
1 1
1 7
2 43
1 855
1 205
2 707
2 219
2 801
2 767
2 399
1 229
1 17
2 673
1 25
1 55
2 21
1 97
1 5
2 11
1 183
1 169
2 261
2 301
2 573
2 1179
2 1549
2 9
2 31
1 453
1 15
2 47
2 55
2 27
